id_questao;num_questao;enunciado;id_fase;id_tipo_questao;
232;12;"Apresentamos aqui dois documentos: a) um trecho do livro Feliz Ano Velho (1982), de Marcelo Rubens Paiva; b) uma lista de pertences, documento encontrado em 2012 na casa de um coronel reformado... Depois da leitura de ambos, escolha uma das alternativas.";18;1;;;;;;;
233;13;Interpretando a imagem, os versos e recorrendo a seus conhecimentos sobre a destruição do cortiço Cabeça de Porco escolha uma das alternativas:;18;1;;;;;;;
234;14;"Sobre o documento ""Aspectos históricos da divulgação científica no Brasil"", escolha uma das alternativas:";18;1;;;;;;;
235;15;Sobre o Jardim de Crianças de Menezes Vieira é possível afirmar que:;18;1;;;;;;;
236;16;Ainda a partir do artigo de Maria Helena Camara Barros (Questão 15) é possível afirmar sobre a figura das professoras do Jardim de Infância:;18;1;;;;;;;
237;17;Observe atentamente a iconografia e escolha uma das alternativas:;18;1;;;;;;;
238;18;A partir do artigo e sobre a tropa dos Henriques escolha uma alternativa:;18;1;;;;;;;
239;19;Leia a crônica e escolha a alternativa mais pertinente.;18;1;;;;;;;
240;20;O português Gabriel Soares de Souza... retornou a Portugal a fim de pedir financiamento ao Rei para realizar expedições pela costa do Brasil... Leia um trecho deste documento.;18;1;;;;;;;
241;21;Leia trechos das memórias de Thomaz Davatz, sobre sua experiência como colono no Brasil Imperial... Assinale a alternativa mais condizente com o texto:;18;1;;;;;;;
242;22;"Analisar e compreender imagens (""Frontispicio"" de Historia Natural do Brasil de Guilherme Piso, Mudança de acampamento, Capa de LP Tropicalia), observando seus detalhes e associando números a frases.";18;2;;;;;;;
243;23;Observe a pintura de Di Cavalcanti e leia a notícia, publicada em agosto de 2012.;19;1;;;;;;;
244;24;"Com base no texto ""Os lugares de memória dos Mucker"", escolha uma alternativa:";19;1;;;;;;;
245;25;A partir do trecho sobre a história da cartografia, escolha uma alternativa:;19;1;;;;;;;
246;26;Reflita com base no texto e depois selecione a alternativa:;19;1;;;;;;;
247;27;Sobre a Insurreição de Queimados e com base no documento, escolha uma das alternativas:;19;1;;;;;;;
248;28;Combinando a leitura dos croquis a informações sobre Palmas e também sobre o período a que se refere o projeto paisagístico, podemos afirmar que:;19;1;;;;;;;
249;29;A partir da análise do documento, escolha uma das alternativas:;19;1;;;;;;;
250;30;Ouça a música na interpretação da dupla Pena Branca e Xavantinho, leia a letra e escolha a alternativa:;19;1;;;;;;;
251;31;A partir do texto e da imagem, assinale uma alternativa:;19;1;;;;;;;
252;32;Leia a epístola e escolha uma alternativa:;19;1;;;;;;;
253;33;Observe a imagem selecionada e escolha uma alternativa:;19;1;;;;;;;
254;34;"Pense em locais do estado em que você vive (independente de ser perto ou longe do local
onde você mora, ou onde fica sua escola) que são importantes em termos históricos... que
têm importantes monumentos ou locais que no passado distante ou recente foram palco de
eventos históricos relevantes.
Faça uma lista destes lugares. Converse com a sua equipe e escolha 2 (dois) destes lugares,
de forma a preencher a tarefa abaixo.";19;2;;;;;;;
255;35;Nesta questão queremos sugerir que você siga os seguintes passos: 1. Ouça a canção. 2. Leia a letra da canção. 3. Depois dos passos 1 e 2 leia as alternativas.;20;1;;;;;;;
256;36;O texto afirma que:;20;1;;;;;;;
257;37;Analise o primeiro documento (quadro) e o segundo documento (carta) e escolha uma alternativa:;20;1;;;;;;;
258;38;O texto nos indica que:;20;1;;;;;;;
259;39;Escolha uma alternativa:;20;1;;;;;;;
260;40;A partir do texto lido e sobre a Greve de 1917 em São Paulo pode-se afirmar que:;20;1;;;;;;;
261;41;Observe o mapa da divisão político-administrativa do Brasil no ano de 1943, e selecione uma alternativa:;20;1;;;;;;;
262;42;A partir dos trechos da lei de 28 de setembro de 1871 e das considerações de Sidney Chalhoub podemos dizer que:;20;1;;;;;;;
263;43;Sobre o Espiritismo no Brasil:;20;1;;;;;;;
264;44;Leia os dois textos e escolha uma das alternativas.;20;1;;;;;;;
265;45;A partir do artigo sobre Azevedinho, escolha uma das alternativas sobre o tráfico atlântico de escravos:;20;1;;;;;;;
266;46;"Vocês deverão elaborar um “folder turístico”, ou seja, um folheto com informações sobre o seu
estado e sobre o lugar em que vocês recomendam que a equipe faça a visita para conhecer
melhor a história de seu estado (e consequentemente, conhecer melhor a história do Brasil).";20;2;;;;;;;
267;1;Entre os dias 28 de dezembro de 1879 e 4 de janeiro de 1880 a capital do Império foi tomada por uma série de manifestações públicas que ficaram conhecidas como Revolta do Vintém ou Motim do Vintém. Tais manifestações tinham como foco principal protestar contra a cobrança da taxa de um vintém (moeda de cobre cujo valor correspondia a 20 réis) sobre as passagens de bondes que circulavam na cidade do Rio de Janeiro e que entraria em vigor a partir do di1a 12o de janeiro de 1880. Em sua Revista Illustrada, Ângelo Agostini motivado pela “(...) ansiedade de nossos leitores em vêr produzidos os principais e extraordinários acontecimentos (...)”, publicou um suplemento à edição 189 do semanário. Sobre o documento podemos dizer que:;21;1;;;;;;;
268;2;Leia a letra e escute a canção: Gravada no disco Cicatrizes do MPB-4, em 1972, essa canção passou pela censura apesar da dura crítica de Paulo Cesar Pinheiro à Ditadura Civil-Militar. Sobre ela, podemos afirmar que:;21;1;;;;;;;
269;3;Observe a representação dos sepultamentos retirados no Sambaqui Morro do Peralta, em Laguna, Santa Catarina, e assinale a alternativa mais pertinente:;21;1;;;;;;;
270;4;Leia o trecho a seguir e escolha uma das alternativas abaixo:;21;1;;;;;;;
271;5;A leitura do trecho do artigo de Linda Gondim, associada a seus conhecimentos, permite afirmar que:;21;1;;;;;;;
272;6;A partir do documento, escolha uma alternativa:;21;1;;;;;;;
273;7;Nesse trecho o viajante alemão Carl Schlichthorst faz alguns apontamentos sobre os artistas do Imperial Teatro de São Pedro, principal teatro do Rio de Janeiro no período. A partir do texto é possível afirmar que:;21;1;;;;;;;
274;8;Escolha a alternativa que julgar mais pertinente:;21;1;;;;;;;
275;9;A partir da leitura desta obra de arte contemporânea é possível afirmar que:;21;1;;;;;;;
276;10;Segundo o texto de Sylvia Colombo, dentre as características do “Guia Politicamente Incorreto” estão:;21;1;;;;;;;
277;11;"Prezada equipe participante da 6a Olimpíada Nacional em História do Brasil,
Nesse momento, gostaríamos de ter algumas informações sobre a sua equipe, incluindo o/a
professor(a) orientador(a) e os estudantes participantes. Assim, preparamos uma série de
questões, e pedimos que as respondam da forma mais completa que puderem.
Importante: o não preenchimento do questionário implica não receber os pontos desta tarefa.
O questionário é uma forma de conhecermos melhor os participantes da 6a Olimpíada Nacional
em História do Brasil e de aprimorarmos as edições futuras.";21;2;;;;;;;
278;12;Em 1981, o semanário O Pasquim publicou os relatos escritos pela militante Inês Etienne Romeu sobre os dias que passou em Petrópolis, na Casa da Morte. O trecho a seguir faz parte desta narrativa. Sobre ela, podemos afirmar que:;22;1;;;;;;;
279;13;Segundo o texto de Daniela Paiva podemos inferir:;22;1;;;;;;;
280;14;Escolha uma das alternativas:;22;1;;;;;;;
281;15;A partir do trecho do romance, escolha uma alternativa:;22;1;;;;;;;
282;16;Assinale uma das alternativas:;22;1;;;;;;;
283;17;Leia o texto e com base nele escolha uma alternativa:;22;1;;;;;;;
284;18;Sobre a charge (2007) e sobre a Batalha do Jenipapo (1823), é possível afirmar que:;22;1;;;;;;;
285;19;Leia a letra da canção e escolha uma alternativa:;22;1;;;;;;;
286;20;O documento:;22;1;;;;;;;
287;21;Observe a história em quadrinhos de Henfil e escolha uma das alternativas:;22;1;;;;;;;
288;22;TAREFA: Associar números em imagens a frases descritivas.;22;2;;;;;;;
289;23;A partir da leitura das matérias de jornal escolha uma alternativa:;23;1;;;;;;;
290;24;Essa canção, gravada em 1979 por Elis Regina, tornou-se um marco de um determinado período da história do Brasil, tornando-se o hino da campanha pela Anistia. Sobre a canção e o período, podemos afirmar que:;23;1;;;;;;;
291;25;Observe atentamente a gravura do artista Carlos da Silva Prado (1908-1992), intitulada Operários, e escolha uma alternativa:;23;1;;;;;;;
292;26;Associando a leitura do texto a outros conhecimentos, podemos afirmar que:;23;1;;;;;;;
293;27;Leia os verbetes retirados de dicionários e escolha uma das alternativas:;23;1;;;;;;;
294;28;A partir do mapa, assinale a alternativa mais pertinente:;23;1;;;;;;;
295;29;Leia o trecho destacado do Diário Oficial, Poder Executivo. Seção I, de 09 de julho de 1999 e assinale a alternativa mais pertinente:;23;1;;;;;;;
296;30;Sobre a carta e os fatos que ela descreve podemos afirmar:;23;1;;;;;;;
297;31;Leia o documento e escolha uma alternativa:;23;1;;;;;;;
298;32;A partir da leitura da imagem, escolha uma alternativa:;23;1;;;;;;;
299;33;Leia as duas versões da canção apresentadas no documento e escolha uma resposta:;23;1;;;;;;;
300;34;TAREFA: Classificação cronológica de documentos e temas.;23;2;;;;;;;
301;35;Tomando os documentos apresentados como base, escolha uma alternativa:;24;1;;;;;;;
302;36;Escolha uma alternativa:;24;1;;;;;;;
303;37;Leia um trecho da obra O Tempo e o Vento de Érico Veríssimo, e assinale uma alternativa:;24;1;;;;;;;
304;38;Escolha uma alternativa:;24;1;;;;;;;
305;39;Leia o Decreto Lei e escolha a alternativa que julgar correta:;24;1;;;;;;;
306;40;Leia o trecho a seguir e escolha uma das alternativas:;24;1;;;;;;;
307;41;Observe uma dessas pranchas, presente no volume três da obra de von Martius, e escolha uma alternativa:;24;1;;;;;;;
308;42;Sobre este poema de Drummond, é possível afirmar que:;24;1;;;;;;;
309;43;Analise os documentos sobre o tema e escolha uma das alternativas:;24;1;;;;;;;
310;44;Sobre o excerto, podemos afirmar que:;24;1;;;;;;;
311;45;Sobre o tema podemos afirmar:;24;1;;;;;;;
312;46;TAREFA: Entrevista e produção de texto sobre a censura na ditadura.;24;2;;;;;;;
313;1;Baseando-se na imagem e nos conhecimentos que você possui sobre o sistema escravista no Brasil, escolha a alternativa:;25;1;;;;;;;
314;2;Acerca do fandango caiçara podemos dizer que:;25;1;;;;;;;
315;3;Escolha uma das alternativas sobre as instruções para a Polícia do Theatro:;25;1;;;;;;;
316;4;Sobre o monumento e o cordel:;25;1;;;;;;;
317;5;A partir da observação da cartografia da cidade de Oeyras em 1758 e do mapa da Capitania do Piauí em 1761, escolha a alternativa:;25;1;;;;;;;
318;6;Sobre os documentos da polícia e da fábrica, é possível afirmar:;25;1;;;;;;;
319;7;Ainda sobre os documentos da Fábrica Calfat, é possível apontar que:;25;1;;;;;;;
320;8;Com base nos documentos apresentados, é possível concluir que:;25;1;;;;;;;
321;9;A partir dos documentos sobre a distribuição de tarefas domésticas, escolha a alternativa:;25;1;;;;;;;
322;10;Segundo a letra da música:;25;1;;;;;;;
323;11;Questionário obrigatório para coleta de dados sobre a equipe e o professor orientador.;25;2;;;;;;;
324;12;A partir do documento e de seu conhecimento sobre o tema, escolha uma alternativa:;26;1;;;;;;;
325;13;Observe a imagem do quadro e a imagem do fotograma de uma cena de filme e escolha uma alternativa:;26;1;;;;;;;
326;14;A partir da leitura da reportagem sobre o pedido de desculpas do governo do Amazonas, escolha uma alternativa:;26;1;;;;;;;
327;15;A partir do documento (Emenda Popular) e de seu conhecimento sobre o tema, escolha uma alternativa:;26;1;;;;;;;
328;16;"Sobre a música ""Escravo de Saladeiro"" e o tema das charqueadas no RS, é possível afirmar que:";26;1;;;;;;;
329;17;Baseado na imagem e em seu conhecimento acerca dos povos indígenas, escolha uma alternativa:;26;1;;;;;;;
330;18;Com base na matéria jornalística e em seus conhecimentos sobre movimentos populares na 1ª República, é possível afirmar:;26;1;;;;;;;
331;19;Sobre a obra de Manuel Antônio de Almeida e o trecho destacado, é possível afirmar:;26;1;;;;;;;
332;20;"A partir do texto sobre a coleção de ""Magia Negra"", é possível afirmar:";26;1;;;;;;;
333;21;"Sobre a Campanha dos 50% promovida pelo jornal ""A Manhã"", pode-se afirmar:";26;1;;;;;;;
334;22;Associar números em imagens históricas (Passeata de 68, Empréstimo Inglês, Recuperação da Bahia) a frases descritivas.;26;2;;;;;;;
335;23;Sobre a canção de Ivanildo Vilanova e Braulio Tavares, gravada por Elba Ramalho, é correto afirmar:;27;1;;;;;;;
336;24;Sobre o documento diplomático norte-americano, escolha uma das alternativas:;27;1;;;;;;;
337;25;Observe as imagens de escravos tigreiros e escolha uma alternativa:;27;1;;;;;;;
338;26;A partir da leitura do texto sobre o Decreto-Lei que proibia mulheres de certos esportes:;27;1;;;;;;;
339;27;Sobre o trecho de Terra Sonâmbula e o contexto de Moçambique, podemos afirmar:;27;1;;;;;;;
340;28;Sobre o quadro de Humberto Espíndola a respeito da divisão do Mato Grosso:;27;1;;;;;;;
341;29;Sobre as doenças e a vida nos navios que cruzavam o Atlântico, escolha uma alternativa:;27;1;;;;;;;
342;30;Observe a obra “Saudade” (1899) de Almeida Junior e escolha a alternativa:;27;1;;;;;;;
343;31;Sobre a oficialização da adesão do Maranhão ao Império, o excerto permite afirmar:;27;1;;;;;;;
344;32;A partir das imagens dos cangaceiros e de seu conhecimento sobre o tema:;27;1;;;;;;;
345;33;Com base no excerto de Nina Rodrigues sobre Canudos, é possível afirmar:;27;1;;;;;;;
346;34;Organizar os documentos estudados em duas cronologias: data de produção e data do tema abordado.;27;2;;;;;;;
347;35;A partir dos documentos e de seu conhecimento sobre o tema, escolha uma alternativa:;28;1;;;;;;;
348;36;A partir da análise da charge (Careta, 1925) e de seus conhecimentos sobre o tema:;28;1;;;;;;;
349;37;Sobre o excerto do Tratado Descritivo do Brasil, podemos afirmar:;28;1;;;;;;;
350;38;"Sobre a canção ""Frete"", de autoria de Renato Teixeira:";28;1;;;;;;;
351;39;A partir da charge da Folha de S. Paulo sobre o Plano Cruzado, escolha uma alternativa:;28;1;;;;;;;
352;40;A partir da análise das imagens de Siron Franco e de seu conhecimento sobre o tema:;28;1;;;;;;;
353;41;Sobre a pesquisa do IBOPE sobre interesse vocacional dos jovens em 1955:;28;1;;;;;;;
354;42;"Sobre o texto ""Navegação de Cabotagem"" e a admissão de mulheres na ABL:";28;1;;;;;;;
355;43;Sobre a Carta de Lei de 1815 e o Período Joanino:;28;1;;;;;;;
356;44;Observe as imagens dos trabalhadores de Brasília e escolha uma alternativa:;28;1;;;;;;;
357;45;"Partindo do documento ""Figaro"" sobre a falta de água no Império:";28;1;;;;;;;
358;46;Realizar uma entrevista com alguém que foi alvo de preconceito (étnico, gênero, classe, etc.) e relatar o caso.;28;2;;;;;;;
359;1;A partir da notícia e da imagem escolha uma alternativa.;29;1;;;;;;;
360;2;Sobre os documentos apresentados e a Revolta do Quebra-Quilos, pode-se afirmar que:;29;1;;;;;;;
361;3;Escolha uma alternativa.;29;1;;;;;;;
362;4;Após ler o trecho destacado da HQ, em que o jornalista encontra-se com Mortalma, escolha uma das alternativas, combinando a análise da fonte aos seus conhecimentos:;29;1;;;;;;;
363;5;Sobre a seca de 1915 e o documento selecionado, pode-se dizer:;29;1;;;;;;;
364;6;Observe os documentos e escolha uma alternativa.;29;1;;;;;;;
365;7;Sobre a fotografia da década de 1980 é possível afirmar que:;29;1;;;;;;;
366;8;Sobre o documento, é possível afirmar que:;29;1;;;;;;;
367;9;Os documentos fazem referência a dois episódios de 2015, sendo um deles de grande repercussão e o outro, praticamente ignorado. A comparação entre os dois episódios indica que:;29;1;;;;;;;
368;10;Sobre a foto entendida como documento histórico, é possível afirmar que:;29;1;;;;;;;
369;11;Preparamos uma série de questões, e pedimos que as respondam da forma mais completa que puderem.;29;2;;;;;;;
370;12;A partir dos documentos pode-se dizer que:;30;1;;;;;;;
371;13;Segundo o documento, é possível inferir que:;30;1;;;;;;;
372;14;Sobre a pintura de Antônio Parreiras é possível afirmar:;30;1;;;;;;;
373;15;Sobre o documento e o contexto ao qual ele faz referência, assinale uma das alternativas:;30;1;;;;;;;
374;16;Observe-o e escolha uma das alternativas.;30;1;;;;;;;
375;17;Com base nele, é possível afirmar:;30;1;;;;;;;
376;18;Considerando o excerto de autoria de Monteiro Lobato é possível afirmar:;30;1;;;;;;;
377;19;Sobre o “bando” é possível afirmar:;30;1;;;;;;;
378;20;A canção de Adoniran Barbosa:;30;1;;;;;;;
379;21;Escolha uma alternativa.;30;1;;;;;;;
380;22;Analise as imagens, observe seus detalhes e associe os números às frases que descrevem corretamente os aspectos visuais de cada obra:;30;2;;;;;;;
381;23;Sobre a obra, é possível dizer que:;31;1;;;;;;;
382;24;A partir da análise do documento e de seus conhecimentos, é possível afirmar que:;31;1;;;;;;;
383;25;A partir do documento é possível afirmar que:;31;1;;;;;;;
384;26;Sobre os documentos e a atuação da Companhia de Jesus no Brasil colonial pode-se afirmar que:;31;1;;;;;;;
385;27;É possível afirmar que:;31;1;;;;;;;
386;28;A partir da análise do artigo de revista, selecione uma alternativa:;31;1;;;;;;;
387;29;Com base no texto é possível afirmar que:;31;1;;;;;;;
388;30;A partir da notícia de jornal e da fotografia, selecione uma das alternativas:;31;1;;;;;;;
389;31;Sobre a entrevista, é possível afirmar que:;31;1;;;;;;;
390;32;Escolha uma das alternativas com base nos documentos sobre a hanseníase:;31;1;;;;;;;
391;33;A partir dos depoimentos e de seus conhecimentos sobre a Guerrilha do Araguaia, escolha uma alternativa:;31;1;;;;;;;
392;34;Organize os documentos das fases anteriores em duas linhas: uma por data de produção e outra por período histórico abordado.;31;2;;;;;;;
393;35;Uma interpretação possível do texto de Carolina Maria de Jesus é:;32;1;;;;;;;
394;36;A partir do documento é possível afirmar que:;32;1;;;;;;;
395;37;Sobre as notícias de jornal de 1917 e 1920 é possível afirmar:;32;1;;;;;;;
396;38;Sobre a canção escolha uma das alternativas:;32;1;;;;;;;
397;39;A partir do documento, assinale uma alternativa:;32;1;;;;;;;
398;40;A partir da leitura do documento, é possível afirmar que:;32;1;;;;;;;
399;41;Escolha uma alternativa sobre a arte tradicional ucraniana:;32;1;;;;;;;
400;42;Sobre os documentos é possível afirmar:;32;1;;;;;;;
401;43;A partir da imagem, pode-se inferir que:;32;1;;;;;;;
402;44;Associando a leitura do texto aos seus conhecimentos, é possível afirmar que:;32;1;;;;;;;
403;45;Leia o trecho e escolha uma das alternativas:;32;1;;;;;;;
404;46;A partir do levantamento de dados e da pesquisa realizada em sua unidade escolar, elabore um mural que contemple os seguintes pontos:;32;2;;;;;;;
405;1;Veja os dois quadros publicados no twitter do Senado Federal no início de 2017 e escolha uma das opções:;33;1;;;;;;;
406;2;A partir do texto do historiador Eduardo Silva podemos dizer que:;33;1;;;;;;;
407;3;A partir da observação da imagem e de seus conhecimentos, escolha uma alternativa.;33;1;;;;;;;
408;4;Observe novamente a pintura de que tratamos na questão anterior em comparação com a fotografia realizada por Chico Albuquerque e assinale uma alternativa.;33;1;;;;;;;
409;5;Escolha uma das alternativas sobre as transformações linguísticas descritas no texto:;33;1;;;;;;;
410;6;Escolha uma das alternativas com base no texto acadêmico:;33;1;;;;;;;
411;7;A partir da leitura do documento, pode-se afirmar que:;33;1;;;;;;;
412;8;Leia os documentos sobre o saque da cidade de Santos e assinale a alternativa:;33;1;;;;;;;
413;9;Escolha uma alternativa baseada na observação das imagens:;33;1;;;;;;;
414;10;Leia os dois documentos, escute a canção e escolha uma das alternativas:;33;1;;;;;;;
415;11;Realize a tarefa de preenchimento do questionário sobre o perfil da equipe conforme as instruções do sistema.;33;2;;;;;;;
416;12;Em setembro de 2016, após um debate entre as candidatas e os candidatos à prefeitura de São Paulo, o Monumento às Bandeiras e a estátua de Borba Gato, ambos na capital paulista, amanheceram parcialmente cobertos por tintas coloridas. Os documentos a seguir são uma parcela das repercussões a partir do ocorrido. Veja as imagens e leia parte desses debates. Considerando o que foi apresentado, é possível afirmar que:;34;1;;;;;;;
417;13;De origem alemã, o pesquisador Curt Nimuendajú (1883-1945) foi considerado por alguns estudiosos como o pai da etnologia no Brasil, ajudando a erigir as matrizes da disciplina por meio de suas práticas inovadoras de imersão no mundo indígena. Chegou ao país em 1903 e conviveu com diferentes povos, participando ativamente da sociabilidade indígena. O fragmento em destaque refere-se a um dos estudos de Nimuendajú, publicado originalmente em alemão no ano de 1934. Leia e escolha uma alternativa.;34;1;;;;;;;
418;14;Leia o excerto retirado de uma entrevista da engenheira Carmem Portinho ao Ciência Hoje publicada em 1995 e escolha uma alternativa:;34;1;;;;;;;
419;15;Sobre os documentos é possível afirmar:;34;1;;;;;;;
420;16;Leia o trecho e ouça a música: Escolha uma das alternativas:;34;1;;;;;;;
421;17;Leia o excerto e escolha a alternativa mais adequada.;34;1;;;;;;;
422;18;Com base na observação do mapa Planisfério de Cantino e em seus conhecimentos, escolha uma alternativa:;34;1;;;;;;;
423;19;Sobre o documento é possível afirmar:;34;1;;;;;;;
424;20;Ainda sobre o documento da questão 19 escolha uma das alternativas.;34;1;;;;;;;
425;21;Em 12 de novembro de 2015, o historiador Edgar Salvadori De Decca deu uma entrevista para o Programa Memória Científica da TV Unicamp. Leia a transcrição de parte dessa entrevista.;34;1;;;;;;;
426;22;Sua tarefa é organizá-los de duas formas: 1) Dentro de uma linha de tempo histórico de produção: coloque cada documento dentro da época a que pertence. 2) Dentro de uma linha de tempo histórico do tema abordado: coloque cada documento dentro da época a que se refere.;34;2;;;;;;;
427;23;"Leia a letra da música ""Haiti"" e ouça a canção.";35;1;;;;;;;
428;24;Leia o bilhete deixado juntamente a um bebê e escolha uma alternativa:;35;1;;;;;;;
429;25;Observe a xilogravura, obra do artista plástico Gilvan Samico. A partir da imagem e com base em seus conhecimentos, escolha a alternativa que melhor se aplica ao documento:;35;1;;;;;;;
430;26;Leia o texto acadêmico e escolha uma alternativa:;35;1;;;;;;;
431;27;Analise os documentos (Decreto-Lei, Guia de Civismo e Manual Didático) e escolha a alternativa:;35;1;;;;;;;
432;28;Leia os trechos da comunicação realizada por Ailton Krenak na UFMG em 2010. Em seu depoimento Ailton Krenak:;35;1;;;;;;;
433;29;O futebol é uma das grandes paixões... Em 1970, no RS, o Grêmio passou a contar com a Coligay. Escolha uma das alternativas:;35;1;;;;;;;
434;30;Leia os trechos de Cardim, Sousa, Lèry e Gândavo. Sobre os documentos escolha uma alternativa:;35;1;;;;;;;
435;31;Sobre o registro de terras previsto na lei de 1850 é possível afirmar:;35;1;;;;;;;
436;32;Leia a entrevista publicada pelo jornal sergipano Gazeta Socialista em 1948 e assinale:;35;1;;;;;;;
437;33;Leia a notícia veiculada em 30 de janeiro de 2013 e escolha uma alternativa:;35;1;;;;;;;
438;34;Associar números em imagens (34a, 34b, 34c) a frases descritivas (Migalhas).;35;2;;;;;;;
439;35;"Em junho de 2016, as redes sociais foram palco da ""Guerra dos Memes"" entre Brasil e Portugal: a conta no Twitter ""In Portugal We Don't"" (Em Portugal nós não...) começou a fazer sucesso depois de usar como inspiração, em seus tweets, um dos memes brasileiros de maior sucesso no ano anterior: A partir dos memes destacados e do tipo de humor que mobilizam, escolha uma alternativa:";36;1;;;;;;;
440;36;Fundada em 1892 na atual cidade de João Pessoa, na Paraíba, a Fábrica de Vinho Tito Silva foi uma das mais importantes fábricas de vinho de caju do Brasil. Na década de 1970, a fábrica foi descoberta pelo Centro Nacional de Referência Cultural (CNRC), em um estudo que visava mapear a importância do caju na sociedade brasileira, e em 1984, foi tombada pelo Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN). Veja algumas fotografias do local realizadas pelo IPHAN e, em seguida, selecione a alternativa mais adequada.;36;1;;;;;;;
441;37;Sobre o documento apresentado, é possível afirmar que:;36;1;;;;;;;
442;38;Sobre a imagem e a Expedição Rondon-Roosevelt escolha uma alternativa:;36;1;;;;;;;
443;39;Sobre as instituições de clausura do período colonial, podemos afirmar:;36;1;;;;;;;
444;40;Ao ler e ouvir o poema de Solano Trindade, “Tem gente com fome”, observe que o autor se utiliza de algumas figuras de linguagem como a aliteração, a onomatopeia e a metáfora como recursos para conferir mais dramaticidade ao texto.;36;1;;;;;;;
445;41;A partir da observação dos documentos, podemos afirmar que:;36;1;;;;;;;
446;42;A partir da leitura do documento, escolha uma alternativa.;36;1;;;;;;;
447;43;A partir da leitura dos excertos escolha uma alternativa.;36;1;;;;;;;
448;44;A partir do documento e dos debates sobre a imigração chinesa no século XIX escolha uma alternativa.;36;1;;;;;;;
449;45;Escolha uma alternativa:;36;1;;;;;;;
450;46;"Prezado(a)s participantes Bem vindos à Tarefa da Quarta Fase da Nona Olimpíada Nacional em História do Brasil! Vamos apresentar aqui o tema geral desta Tarefa – a mais trabalhosa de toda a prova – e uma série de instruções a serem seguidas para a sua boa realização. Sabemos que as instruções são longas, mas pedimos que as leiam com atenção, pois elas foram feitas para auxiliá1-l2os a ter sucesso. Neste ano de 2017, a nossa Tarefa é “O ensino de história é um direito”. Perante fatos recentes como a aprovação, em tempo recorde, da reforma do Ensino Médio, nossa proposta foi refletir sobre a importância e o lugar da disciplina história (e do conhecimento histórico) no cotidiano da escola e dentro da sociedade em forma geral. Questões distribuídas em todas as fases da olimpíada (inclusive na fase atual) comentaram as disputas pelo conhecimento histórico, seja no espaço do livro didático fomentando o sentimento patriótico, seja em disciplinas especialmente criadas para esse fim (como a disciplina de Educação Moral e Cívica), seja nas reformas educacionais e na forma como elas concebem os professores, os alunos e suas necessidades. As decisões sobre os conteúdos mínimos a serem estudados nas diferentes séries/anos escolares são decisões baseadas em princípios educacionais, inseridas em um contexto político mais amplo. A nossa Constituição garante o Direito à Educação e a Lei de Diretrizes e Bases da Educação Nacional visa exatamente garantir um “denominador comum” que assevere que, no mesmo ano escolar, estudantes brasileiros, independente de onde estiverem estudando, tenham acesso à formação semelhante. A recente reforma atingiu várias disciplinas e conteúdos (não apenas a história) e deixou uma série de decisões por conta de uma - ainda a ser redigida – Base Nacional Comum Curricular para o Ensino Médio. Diante dessa incerteza, interessa-nos pensar na disciplina de história e a refletir sobre o seu papel. A quem o ensino de história incomoda? A quem serve? A quem pode servir? O formato da Tarefa foi livremente inspirado no formato do Pasquim. O Pasquim foi um jornal semanal editado no Brasil, concebido no ano de 1968 e editado entre 1969 e 1991. O termo “pasquim” significa publicação caluniosa e/ou um texto satírico e, ao assumir esse título, o semanário já indicava que teria um conteúdo bastante crítico. Figuras muito importantes do jornalismo brasileiro atuaram no Pasquim (Tarso de Castro, Sérgio Cabral, Paulo Francis, Ivan Lessa, Sérgio Augusto, entre outros) e o time de cartunistas foi fundamental para o sucesso (e o humor ácido) da publicação: Ziraldo, Jaguar, Henfil e Millôr. O Pasquim foi um espaço de protesto e resistência contra o regime militar. Pode-se entender a publicação como dividida em períodos: os anos iniciais, da fundação em 1969 até a prisão de toda a equipe em novembro de 1970 (ano em que o semanário havia sofrido também dois atentados a bomba); os anos de censura explícita, entre as edições 80 e 300; e uma fase posterior, em que o jornal consegue progressivamente maior liberdade até reincorporar os “retornados”, ou seja, jornalistas e cartunistas exilados de volta ao país ou de volta às atividades na imprensa. Não foi um fenômeno isolado, mas sua tiragem foi tão expressiva quanto a de outros meios de imprensa: iniciou com uma pequena tiragem (cerca de 20 mil exemplares) e chegou a tiragens 100 vezes maiores. Outros jornais com características semelhantes mas com tiragens bem menores foram Movimento, Opinião, Coojornal, Versus e Em Tempo. O formato da Tarefa deste ano guarda uma identidade gráfica e conceitual com o formato do Pasquim, com uma pitadinha do Daily Prophet. Assim, as equipes devem notar que estão produzindo um jornal concebido num espaço de crítica e de liberdade de opinião. Afinal, uma das qualidades da imprensa alternativa sempre foi a de ir contra o discurso hegemônico. Dentro da tarefa há campos para textos e imagens. Atenção às nossas instruções sobre como preencher as diferentes partes da Tarefa e bom trabalho!";36;2;;;;;;;
